feature,mean_abs_shap
mfp_46,5.934309749625268e-05
mfp_770,5.9059931614569625e-05
mfp_1776,5.85857298660357e-05
mfp_2009,5.857731969247745e-05
mfp_586,5.821254324090152e-05
mfp_177,5.8187960604473126e-05
mfp_1140,5.791760660835388e-05
mfp_62,5.782958144573568e-05
mfp_638,5.761944767152582e-05
mfp_1662,5.733392665080125e-05
mfp_1540,5.733319942454883e-05
mfp_386,5.699850085400199e-05
mfp_673,5.669394130195796e-05
mfp_255,5.65776781956899e-05
mfp_1157,5.630940433535168e-05
mfp_1073,5.5579892960231336e-05
mfp_784,5.5569637850464364e-05
mfp_295,5.504254574045362e-05
mfp_780,5.417316335675638e-05
mfp_1875,5.411787230874634e-05
mfp_293,5.401580138322362e-05
mfp_747,5.395655779589827e-05
mfp_157,5.384966615189147e-05
mfp_134,5.3160990885386085e-05
mfp_967,5.296536731013737e-05
mfp_1582,5.294940690054835e-05
mfp_1995,5.268373190118759e-05
mfp_1819,5.2551365179487634e-05
mfp_457,5.207376651710138e-05
mfp_213,5.1662589127759984e-05
mfp_119,5.123620345898418e-05
mfp_227,5.1182938733420796e-05
mfp_806,5.104581065232099e-05
mfp_706,5.1009290031217066e-05
mfp_950,5.080067199694937e-05
mfp_1981,5.0749123346498805e-05
mfp_1116,5.0738317015048816e-05
mfp_1980,5.0613556959665275e-05
mfp_1853,5.042697083992358e-05
mfp_1153,5.0040739519943e-05
mfp_890,4.9910299899056165e-05
mfp_510,4.988217652134647e-05
mfp_1055,4.988018354375528e-05
mfp_1236,4.949295149677269e-05
mfp_93,4.942814167380742e-05
mfp_2039,4.9310287820428393e-05
mfp_1522,4.894977437030318e-05
mfp_131,4.8904319837798456e-05
mfp_463,4.879872339621789e-05
mfp_1000,4.862464558302016e-05
mfp_361,4.837084487906795e-05
mfp_1504,4.815695311057874e-05
mfp_1012,4.804673934055446e-05
mfp_1265,4.760090814412501e-05
mfp_1209,4.7597263811209286e-05
mfp_802,4.729694126860151e-05
mfp_1834,4.723705449017316e-05
mfp_636,4.711559378385576e-05
mfp_852,4.6787916972899404e-05
mfp_32,4.6677997770332916e-05
mfp_975,4.664679809282706e-05
mfp_1065,4.6552437940980705e-05
mfp_853,4.647198849564646e-05
mfp_1025,4.6079698753024e-05
mfp_1625,4.550737050089298e-05
mfp_354,4.544260617919276e-05
mfp_1768,4.536237989976324e-05
mfp_686,4.492231465320009e-05
mfp_1294,4.488956855926144e-05
mfp_150,4.487330275021835e-05
mfp_1547,4.4785386544639e-05
mfp_1931,4.4755262088220105e-05
mfp_1757,4.44598229512117e-05
mfp_751,4.435609200786904e-05
mfp_1339,4.3849694429254944e-05
