compound_id,molecule_id,xtb_method,xtb_version,xtb_charge,xtb_multiplicity,xtb_uhf,xtb_solvent,xtb_opt_level,xtb_converged,xtb_energy_Eh,xtb_gradient_norm_Eh_per_bohr,xtb_cycles,xtb_wall_time_s,mmff_to_xtb_rmsd_A,xtb_input_geometry_path,xtb_optimized_geometry_path,xtb_status,xtb_message,dft_start_geometry_source,dft_converged,status,opt_status,opt_converged,dft_total_energy_hartree,d_av_A,ECN,Rg_A,HCM,HD_A,dQ_A,alignment_RMSD_A,hoppe_converged,descriptor_status
DEC_00278,DEC_00278,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-31.586747537799,0.000271359965,21.0,3.625901222229004,0.14648711366194414,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00278/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00278/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-457.7941099768194,1.1577242248560597,1.5769762685557136,2.9117482997422295,0.7918379415966886,5.710165953546335,7.211281063435991,1.8416880592791018,True,success
DEC_00279,DEC_00279,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-32.604511168714,0.000148719708,19.0,3.3291876316070557,0.1144841299362678,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00279/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00279/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-458.99362556663664,1.1122413270944456,1.2916546320499556,2.829722118498137,0.5510798754042913,4.340089847931751,7.8756094018997,1.797091789442509,True,success
DEC_00280,DEC_00280,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-31.538496967447,0.000311981684,21.0,3.9753949642181396,0.23706025776889075,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00280/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00280/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-457.7396080208067,1.141094882801504,1.3477850982212238,3.097301979028945,0.3031093528455142,2.7702970839143477,9.139596181732754,1.5337755470969956,True,success
DEC_00281,DEC_00281,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-32.599383330494,0.000147779572,22.0,3.6746275424957275,0.13698686688548828,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00281/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00281/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-459.001075504797,1.1363942220485996,1.3719046317576322,2.9948190788665703,0.26275974827677895,2.2025382099128454,8.382327294638728,1.863525800427239,True,success
DEC_00282,DEC_00282,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-32.551304386908,0.000147030363,28.0,4.630505561828613,0.3648560103599368,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00282/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00282/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-458.9361681129068,1.1393421213841453,1.3923629533328636,3.4058850090678754,0.6084731112187067,6.395838087379605,10.511291246000047,1.7028385932657726,True,success
DEC_00283,DEC_00283,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-31.54593196693,0.000370545015,21.0,3.823432207107544,0.22836543036624518,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00283/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00283/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-457.7467842027377,1.14236983063442,1.3590493487778794,3.5415687178211885,0.11440034001112714,1.197493492967524,10.467569352075788,0.8233799736799904,True,success
DEC_00284,DEC_00284,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-33.625968162695,0.000129479798,20.0,3.875256061553955,0.13912145485982466,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00284/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00284/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-460.21287592817134,1.1222273207503346,1.3886260600424223,2.860998993394788,0.24912676135104747,1.9560093478844258,7.851462192486779,1.3209727521135206,True,success
DEC_00285,DEC_00285,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-34.656076972775,0.000158785666,17.0,2.923964262008667,0.09194723100998037,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00285/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00285/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-461.4258447062218,1.1084370439433917,1.3444178551209753,2.8550961367066487,0.22671836858916905,1.793229295816142,7.909501585491778,1.2473205900733708,True,success
DEC_00286,DEC_00286,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-31.575731392933,0.000179668383,48.0,6.981855392456055,0.4087277080471846,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00286/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00286/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-457.7873232896584,1.1309021572473652,1.3512441481854967,2.9304989610979244,0.32838782054043963,2.7675647746335446,8.427732703602905,1.8312091398603274,True,success
DEC_00287,DEC_00287,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-32.611940023216,0.000281655678,12.0,1.8706238269805908,0.10217680777699628,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00287/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00287/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-459.00052452235525,1.1274623894392715,1.4511064007651213,2.828556512901272,0.3241977062653217,2.6808599686908066,8.269213251301677,1.8921302696754632,True,success
DEC_00289,DEC_00289,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-33.474656271651,0.000221918057,18.0,3.225682497024536,0.16565299598385164,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00289/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00289/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-874.731632257921,1.1764453411413134,1.3374141358881653,2.9686578496618057,0.8167677653145362,6.66024155834225,8.15438836004675,2.2813661158042287,True,success
DEC_00290,DEC_00290,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-31.964774486623,9.6590581e-05,21.0,4.5752551555633545,0.10694239359696935,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00290/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00290/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-2964.3020136289642,1.197318688900118,1.3952727340843116,3.7588488229738695,0.9977143533537721,10.311995961697521,10.33561953582627,3.0106540357100675,True,success
DEC_00291,DEC_00291,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-35.434343576263,8.0994655e-05,83.0,14.842500686645508,0.7568981108427885,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00291/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00291/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-530.8343749770302,1.1635049948219292,1.5712328906060178,2.8682907470058545,0.4267818413560567,3.379166821275646,7.917784905137203,2.5473392295711323,True,success
DEC_00292,DEC_00292,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-33.382190473005,0.00025910959,6.0,1.4716236591339111,0.024269060820837813,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00292/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00292/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-528.419488315658,1.175450983303822,1.5607237255177235,2.7328421809449712,0.43970633435940715,3.223585402068609,7.3312234784266606,1.993255227566837,True,success
DEC_00293,DEC_00293,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-32.711078647694,7.5253501e-05,15.0,2.225179433822632,0.06026626511857523,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00293/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00293/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-508.8560537912573,1.156447553251088,1.3970124691657748,3.151315255491537,1.0499501491968484,10.793875773781098,10.280369769972216,3.0171336941744324,True,success
DEC_00294,DEC_00294,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-32.771492436841,0.000422419462,8.0,1.720273494720459,0.03754570834284085,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00294/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00294/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-508.89287545033187,1.1614725844390077,1.5170565428031764,3.0611469596163334,0.7380469138895654,6.544016160313245,8.866666924770085,2.4112812408863893,True,success
DEC_00295,DEC_00295,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-33.848585076681,0.000623035857,19.0,3.6765358448028564,0.19069294913841964,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00295/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00295/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-864.7710950771924,1.1873286914542545,1.2812513861684358,2.8242945875052365,0.6060039249529678,4.321445566335341,7.131052107741265,2.335390420225885,True,success
DEC_00296,DEC_00296,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-36.784891651933,0.000234829442,25.0,3.8285510540008545,0.4682721655015333,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00296/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00296/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-547.8850085955264,1.1650354542809702,1.531667567749875,2.9710110553620965,0.2573501603111544,2.2421674781535836,8.712516345210922,1.7375382022856436,True,success
DEC_00297,DEC_00297,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-33.563948607649,0.000307375954,38.0,6.290120601654053,0.34570931756219053,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00297/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00297/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-544.1085118434884,1.1708294676647302,1.4155901118635565,2.7550100510393967,0.586651532468614,4.244277943521836,7.234751310819948,2.5808340352773653,True,success
DEC_00298,DEC_00298,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-34.886461055767,0.000161453668,8.0,1.6213586330413818,0.04429297162866496,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00298/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00298/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-462.5570408632857,1.1524319029400794,1.652145236510596,3.1164794384169174,0.3876175572027819,3.107174249125278,8.016082324928748,1.8935060847773444,True,success
DEC_00299,DEC_00299,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-34.885111439996,6.9893404e-05,16.0,2.8240373134613037,0.056331662623534166,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00299/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00299/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-462.55753944375147,1.1387994610404042,1.520870290399826,3.224889005823715,0.11786400408117832,0.9210995864062116,7.814935472341566,1.07755309274288,True,success
DEC_00300,DEC_00300,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-38.492569438579,0.000285072628,32.0,7.679035425186157,0.5920110054510896,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00300/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00300/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-603.8235504637728,1.1648438668835137,1.4036273151179879,3.048396059861371,0.230065305359676,2.243973514130794,9.753637171074729,1.4992169996306566,True,success
DEC_00301,DEC_00301,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-40.562545185464,0.000326840157,47.0,7.283151388168335,0.6125262558554879,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00301/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00301/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-606.2842535205987,1.172699610331735,1.5847945470125426,2.951055929898029,0.2863368551649466,2.285371638135924,7.981409297868476,1.7308620949773377,True,success
DEC_00302,DEC_00302,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-36.662680408653,0.00014313993,7.0,1.6747443675994873,0.033733954117791565,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00302/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00302/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-533.1650878040025,1.1479568826231452,1.4037194865985787,3.847049657783862,0.18083261556145244,2.138836946306881,11.827716696272851,2.5261492628182323,True,success
DEC_00303,DEC_00303,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-37.721525067508,0.000131590074,16.0,3.073986530303955,0.07555221090836264,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00303/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00303/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-534.4138571843231,1.1284213302506019,1.3657507430842066,3.5565354995590273,0.2512223427560304,2.6879674501395976,10.699555702933493,2.23356063734827,True,success
DEC_00304,DEC_00304,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-35.668140504591,9.3571419e-05,49.0,7.332731485366821,0.5528055497092982,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00304/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00304/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-531.9793270050031,1.1426993669754655,1.393300310806654,3.352557255007785,0.2775680266328759,2.642910100301673,9.521666210486506,2.446208524697907,True,success
DEC_00305,DEC_00305,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-38.77235043258,0.000269873872,48.0,6.827507257461548,0.3960346302553778,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00305/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00305/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-535.6630322331557,1.1233340040204411,1.3752595803350738,3.2834978821961918,0.28301213114450335,2.6881429635920546,9.498331229552537,1.5084622323679835,True,success
DEC_00306,DEC_00306,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-35.674278207516,0.00030106719,23.0,3.9743919372558594,0.17409744970769409,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00306/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00306/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-531.9835284849623,1.1554070458455292,1.5015908859001115,3.4099478842118716,0.29109427944124755,2.810206873644194,9.65394056880251,1.9064988009668467,True,success
DEC_00307,DEC_00307,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-35.67356343382,0.000253372519,33.0,4.279951095581055,0.24591080637674695,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00307/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00307/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-531.9844187594608,1.1552394523259872,1.5003265508257668,3.2322071650304944,0.3100817646631159,2.961089381710879,9.549382515053455,2.129691441333749,True,success
DEC_00308,DEC_00308,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-34.604758581649,0.000183592319,95.0,13.923219919204712,0.9910646682874431,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00308/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00308/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-530.7200611575886,1.1525956151991699,1.3781564569258007,3.359138300311704,0.24140906190631714,2.360973328408845,9.779969773152345,1.971230115257954,True,success
DEC_00309,DEC_00309,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-35.665173091452,0.000131867502,7.0,1.7212135791778564,0.021296818271432018,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00309/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00309/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-531.979041163162,1.1471190330450878,1.4035984975259455,3.5614510912138435,0.17739081216196848,1.835049050568309,10.344667957733904,2.4115922137982437,True,success
DEC_00310,DEC_00310,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-35.670102302888,0.000128289322,44.0,8.980747699737549,0.2543157633168192,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00310/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00310/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-531.9836139898205,1.1596043142159307,1.5100383134297246,3.2347469223691956,0.3590785085474296,3.306517611273603,9.208341720726667,2.0203884656482543,True,success
DEC_00311,DEC_00311,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-35.66477726406,0.000177677717,22.0,4.076816558837891,0.12081373849487617,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00311/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00311/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-531.9737053539303,1.1457946383549389,1.3926064268464435,2.959622413721646,0.5624553962508377,4.596095859561116,8.17148504609848,2.072811767740017,True,success
DEC_00312,DEC_00312,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-36.652784767217,0.000307884773,13.0,2.3218424320220947,0.10347509143551159,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00312/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00312/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-533.141580189604,1.1441647930618801,1.506540267309798,2.898061836801889,0.37826613987744817,3.161190835570777,8.357054735575723,1.5543268637527967,True,success
DEC_00313,DEC_00313,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-35.670294072773,7.9122497e-05,10.0,2.173555374145508,0.03371844493848635,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00313/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00313/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-531.984235170357,1.146534632601899,1.4031529056184728,3.2878375627376424,0.34041081075626983,3.1461855679242636,9.242319775140443,2.2447097693780402,True,success
DEC_00314,DEC_00314,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-37.704838323361,0.000263182419,11.0,1.871300220489502,0.06038134349689517,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00314/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00314/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-534.3994484384839,1.138260144828833,1.4278390118092705,3.641135524314764,0.44833525303980803,4.845952226755136,10.808769093883546,2.1617250462454742,True,success
DEC_00315,DEC_00315,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-38.723709303504,0.00022837505,12.0,2.173299789428711,0.06077530833339968,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00315/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/DEC_00315/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-535.6064028380189,1.1452589118327974,1.5041607335720204,3.2069755258401833,0.3595789993013099,3.1676175374599866,8.809239537389322,2.2216417366289245,True,success
