compound_id,atom_index,element,x_A,y_A,z_A,d_av_i_A,ECN_i
REP_00220,20,H,0.6832720064169363,-0.9795878496452805,0.9716533077749103,1.0926016634846543,1.000000142126182
REP_00220,21,H,1.0741287916820657,-1.5396941947620792,-0.6656310957516043,1.0962683274089615,1.000000203255984
REP_00220,22,H,-0.08284462047191637,-0.6281427636485539,-2.652462167623338,1.1108775233429578,1.0
REP_00220,23,H,-1.0630811590200089,-2.350751983097826,-1.2410530604907197,1.0969001480985174,1.0000003349365665
REP_00220,24,H,-2.5360693546772195,-1.388764730456951,-1.0809711139265212,1.095831180770422,1.0000003029549582
REP_00220,25,H,-2.4620257868687196,-3.143838804033889,0.6326615446102866,1.0922299250947851,1.0000002955008318
REP_00220,26,H,-2.3504255613431884,-1.568506351259518,1.4387768972305521,1.0933231129516285,1.0000002873546072
REP_00220,27,H,-0.8967172800935265,-2.570196986386543,1.2346438527071557,1.0929722520005853,1.0000002838375803
REP_00220,28,H,-0.7354077659547668,1.690452825329545,0.16929272089421893,1.0948858834772246,1.0000001656196547
REP_00220,29,H,-1.2155397003072743,0.48568462277091523,1.3814721736422975,1.0949166568439197,1.0000001661181803
REP_00220,30,H,-3.4378754896245556,0.22059725471673414,0.1968244623446357,1.0926641599019085,1.0000000383572099
REP_00220,31,H,-2.8914765361907517,1.4114769793055357,-1.0301180517200075,1.0946063214985937,1.0000000470716295
REP_00221,0,C,4.003014289522113,0.6096828947945275,0.2860391334905975,1.0995417628054807,3.004391150180281
REP_00221,1,C,2.6392467905817933,0.6971264805262017,1.001837989460453,1.1033258443916982,2.0101871294726332
REP_00221,2,C,1.520558919969736,0.08722192712001414,0.12876793540048678,1.1018668962540394,2.0099308374541613
REP_00221,3,C,0.1755825787559429,0.18725537825057073,0.8731765249879799,1.1005329108603812,2.008881864913385
REP_00221,4,C,-1.0412779962787346,-0.37712531096424917,0.09854671286079113,1.5617192491759109,4.0462790375206295
REP_00221,5,C,-1.2424246349664156,0.26889981745724645,-1.3011958773300227,1.1012837956824681,2.008075955636793
REP_00221,6,C,-1.4134178843183358,1.802916366884653,-1.2724529577342154,1.099051966859451,3.004277219429609
REP_00221,7,C,-0.8595220576617015,-1.9120595689254023,-0.10289353977886426,1.119979444563908,2.0495410558368667
REP_00221,8,O,-2.112288579980057,-2.436505562574982,-0.675393750000107,1.0221438133301164,1.0012394872562256
REP_00221,9,C,-2.3077796068785905,-0.13699341775120918,1.006369914695951,1.118404624579319,2.0585896982145604
REP_00221,10,O,-3.5843675309985747,-0.3475243409285252,0.33485128351824567,1.029627565328387,1.0030174707107593
REP_00221,11,H,4.252786119970252,-0.4416768277369398,0.07919529184499426,1.1002398298218548,1.0000002348556716
REP_00221,12,H,4.784541176597424,1.0473637368531665,0.9203585425236991,1.0975928023871984,1.0000001650678974
REP_00221,13,H,3.9631162935179476,1.1572896560313959,-0.667400337205702,1.1002326635662987,1.0000002342478924
REP_00221,14,H,2.6863774184319076,0.15574772668492073,1.9613183936787664,1.1026853396322929,1.0000001909163458
REP_00221,15,H,2.3974177253008815,1.7516627023817406,1.2146810853182792,1.102646899154475,1.0000001902115956
REP_00221,16,H,1.7650303400350615,-0.9650003440970065,-0.08656028433367384,1.1015009197829888,1.000000159250931
REP_00221,17,H,1.4684004312700925,0.6345346414735731,-0.8250740377802629,1.1009478975555433,1.0000001508929663
REP_00221,18,H,-0.02563412715200379,1.2427068877809557,1.1051676465255507,1.0992206321031404,1.0000002076343149
REP_00221,19,H,0.2495328209808784,-0.3599501531871687,1.8253475987823922,1.100696307669401,1.0000002390828477
REP_00221,20,H,-0.3828490704425619,0.003078162891243306,-1.9337994033301884,1.0998720714295593,1.0000001548113886
REP_00221,21,H,-2.147284588761496,-0.18025252335957137,-1.740651428953829,1.1016490374621382,1.0000001839497525
REP_00221,22,H,-1.5596689566815911,2.1574342894421084,-2.3015012219288673,1.0981861118691754,1.000000228853612
REP_00221,23,H,-0.523569756818099,2.2926137977643513,-0.8518000577652435,1.099355353669663,1.0000002122364835
REP_00221,24,H,-2.2948389050067233,2.0761954462206464,-0.6755014532714707,1.0990612525384928,1.00000021132262
REP_00221,25,H,0.00836351588384638,-2.0853347095523715,-0.7831393118167211,1.1162365315134646,1.000000124348567
REP_00221,26,H,-0.6331029254051039,-2.372987813166992,0.8897959354522557,1.1176550947885722,1.000000142680733
REP_00221,27,H,-1.8838511768896777,-3.424956063580113,-0.7988709112946796,1.0219905329450643,1.0
REP_00221,28,H,-2.3005109342131043,0.9226201654207397,1.3367702589330057,1.1099541487152362,1.000000140498665
REP_00221,29,H,-2.1784700931582273,-0.7805691470338804,1.9137397244265035,1.1199244435557596,1.0000003594467621
REP_00221,30,H,-3.4231083329055307,-1.2734535201329893,-0.08469981179205358,1.029258225834483,1.0000000000000393
REP_00222,0,C,4.488212697101113,1.120891018501784,0.6940165930533987,1.0974692645328998,3.004563881368801
REP_00222,1,C,3.227607154124967,0.5223264539302057,1.3415846757597132,1.1006731040822804,2.0106072758776996
REP_00222,2,C,2.2720741664475796,-0.0318196156582265,0.2707519276150861,1.100762524320206,2.0098870520735987
REP_00222,3,C,1.0179795883812732,-0.6403983921652411,0.9344972787964625,1.0991871094946317,2.014214742295999
REP_00222,4,C,0.0778670423312304,-1.1671403537594491,-0.12677376453539338,1.4098503702192593,2.541772856401314
REP_00222,5,C,-0.8121055309866821,-0.17755800865744634,-0.8594967145722074,1.0989350221668173,2.0123382880811507
REP_00222,6,C,-2.1900667049168137,-0.13315894633669786,-0.16370944292367554,1.1008404986771876,2.0099207073420153
REP_00222,7,C,-3.115247361880008,0.8717159991511041,-0.8708451535342546,1.10068530198099,2.010674062358523
REP_00222,8,C,-4.493983826761879,0.9162932909790429,-0.1899784433505032,1.0974659372088207,3.0045730962038966
REP_00222,9,N,0.12175324226076545,-2.4770221877263783,-0.29159366204000414,1.370311080818271,1.822807448686096
REP_00222,10,O,-0.8212073046752559,-2.880018459188789,-1.341493423503068,1.0316620269845862,1.00241484315039
REP_00222,11,H,4.212429894866502,1.9376022655487566,0.01359746229678436,1.0982002039358838,1.0000002500117684
REP_00222,12,H,5.155204351727671,1.512146699962526,1.4700138207429498,1.0955047372333624,1.0000001779344332
REP_00222,13,H,5.01937074097182,0.34987508746016954,0.12018909686516879,1.0981222643157849,1.000000247362587
REP_00222,14,H,3.5121489023998542,-0.29043503100795187,2.025942743009415,1.0999505713697717,1.0000001803835763
REP_00222,15,H,2.7068281923424573,1.2959951398036806,1.924923597194069,1.100026507663269,1.000000181713386
REP_00222,16,H,1.9755459575153913,0.7759098487392847,-0.4142454262840497,1.099807845613093,1.000000176439241
REP_00222,17,H,2.7807389887821725,-0.810961676193216,-0.3167547599099063,1.1004391939203297,1.000000187545351
REP_00222,18,H,0.5005649539105481,0.12413995326284533,1.5283828006652478,1.0976961402530419,1.0000000554217
REP_00222,19,H,1.3155378760931722,-1.4771319762633437,1.5816794637439238,1.0988670646626495,1.000000062536509
REP_00222,20,H,-0.9345728374973693,-0.5146291952305253,-1.8957304309968799,1.0965379858397402,1.0000000419696093
REP_00222,21,H,-0.34852731593995556,0.8195148751266781,-0.8390448718779269,1.0997624260142544,1.000000058711907
REP_00222,22,H,-2.0630893997891206,0.15493946866474487,0.8906938796931554,1.1004046316181944,1.000000169052568
REP_00222,23,H,-2.6360461364630536,-1.1381587738265644,-0.196328085194003,1.099993788211574,1.0000001624345105
REP_00222,24,H,-2.654234497281407,1.8700631232395863,-0.8428489452362329,1.1000062204744496,1.0000001758295376
REP_00222,25,H,-3.230359103528342,0.5750881262395006,-1.9238086665606764,1.0999868288367014,1.000000175499473
REP_00222,26,H,-4.386603902970739,1.2141642451748311,0.8615819630347112,1.0981971228895246,1.0000002490480924
REP_00222,27,H,-5.139136276470314,1.6385216267232363,-0.702093454089195,1.0954895217640264,1.0000001761995907
REP_00222,28,H,-4.9647017961246105,-0.07510769564791268,-0.22788737324442881,1.09812954073434,1.000000246682057
REP_00222,29,H,-0.5940374384431952,-3.8856607588833634,-1.3133858450141462,1.0313644452992337,1.0000000000000016
REP_00223,0,C,-4.162993447150528,-0.9673386839773467,-0.2263246692614536,1.0994543246937005,3.0043546102162115
REP_00223,1,C,-2.8851521738027657,-1.3987257304599139,0.5232568550132841,1.103035404525249,2.009973883912795
REP_00223,2,C,-1.6221268280939747,-0.8472451343901115,-0.17501118986417002,1.1027350028740532,2.00969419365197
REP_00223,3,C,-0.3526276089164912,-1.2712692195101787,0.5949385293868524,1.1017929444647434,2.0097325804735484
REP_00223,4,C,0.9365707168146358,-0.84612286132534,-0.13413902255078722,1.1021670313409944,2.0084273547962797
REP_00223,5,C,1.1675965091575016,0.6923576882760563,-0.039036604490305576,1.1146871729045837,1.0524154990998746
REP_00223,6,O,1.1790232736296733,1.1675619191983488,1.3481168430729056,1.0272003268102694,1.0020460258051895
REP_00223,7,C,2.5154219277989602,1.038459956636962,-0.7601823898265138,1.127390782512823,1.0660289869217474
REP_00223,8,C,2.6812155068769954,2.5803917954537625,-0.8456011151410656,1.0995549431112943,3.003280503392219
REP_00223,9,O,3.543078958677579,0.40790004288833764,0.08913362240919098,1.0221164452513296,1.0011973105119019
REP_00223,10,H,-4.232858346710589,0.13024140202423268,-0.24850719875037475,1.1000251309045568,1.0000002342426508
REP_00223,11,H,-4.136782837688188,-1.3403160254660191,-1.2609793334328865,1.1001406468318442,1.0000002366479301
REP_00223,12,H,-5.04766615764135,-1.37404168595321,0.2803917393889072,1.0976405190245002,1.0000001690261473
REP_00223,13,H,-2.828342105995543,-2.499226242658445,0.5580028292910034,1.1025135386806182,1.0000001850672822
REP_00223,14,H,-2.9170980739779355,-1.0231639797887044,1.5590759867294697,1.1022651679196165,1.0000001806861312
REP_00223,15,H,-1.5755694528975674,-1.2343462628208985,-1.2063564433263942,1.102582405500995,1.0000001761420851
REP_00223,16,H,-1.685358289163654,0.2516307497539015,-0.22047306186974172,1.101632088982581,1.0000001606386832
REP_00223,17,H,-0.3480872038549466,-2.365111180414752,0.705183984337251,1.0993929881003928,1.0000000980583101
REP_00223,18,H,-0.36710198327102117,-0.8123218879559462,1.597758109266679,1.1029457443865927,1.000000139418978
REP_00223,19,H,1.8004502197254673,-1.3446676419418218,0.33408339905029943,1.1018470693078957,1.0000001070124047
REP_00223,20,H,0.8893071235267913,-1.1331088349191856,-1.1964340866002041,1.1013925876280595,1.0000001022745952
REP_00223,21,H,0.34012862842144836,1.2367367474321826,-0.5363344488828945,1.1083125911650737,1.0
REP_00223,22,H,2.05528505234981,0.7452138280195492,1.6773743016477767,1.0269484354120884,1.0
REP_00223,23,H,2.5001968933030705,0.6018512174079901,-1.790742263349563,1.119335805628658,1.0
REP_00223,24,H,2.5800018565002043,3.006655450137624,0.16400296234869238,1.1005659203854554,1.0000001423415963
REP_00223,25,H,1.899216150240859,2.9949083510452175,-1.497743901276364,1.099380383562322,1.0000001429926086
REP_00223,26,H,3.671013779603433,2.8201335789782034,-1.2567896923836122,1.0982954176547537,1.000000109572476
REP_00223,27,H,4.403377385268697,0.7829464155059369,-0.31539824309617664,1.0219682943311035,1.0
REP_00224,0,C,-4.856980292708374,-0.2600479465502171,0.21680746597573047,1.0996558808630643,3.0042315164034274
REP_00224,1,C,-3.3762126753134543,-0.4255266801255599,-0.1890760575486857,1.1029045459613804,2.009465417683384
REP_00224,2,C,-2.736731988605784,0.9549957485022494,-0.4694127981604364,1.1016186094292408,2.009281817436179
REP_00224,3,C,-1.2994167674266914,0.8387237998547776,-1.0145526644799183,1.1023454191516857,2.01009215802622
REP_00224,4,C,-0.3316113178126314,0.2629339773241853,0.0406649660094751,1.1022798059216616,2.0083137619305846
REP_00224,5,C,1.1466375413019552,0.36869974543784934,-0.43529712008365634,1.1294554355803805,1.0740970892560069
REP_00224,6,O,1.4445569824677302,-0.5300886552947813,-1.5652604953196507,1.0230982431462068,1.0012825416716027
REP_00224,7,C,2.087793048924752,-0.06522520448320437,0.7119967357584481,1.1017995257646267,2.00734114657675
REP_00224,8,C,3.584254133503883,0.12834078617898348,0.30951797060528613,1.1329835141850109,1.0864709952168716
REP_00224,9,C,4.480724001023213,-0.02178937933026663,1.565046594228066,1.0993267824080186,3.003428406754122
REP_00224,10,O,4.0405196912107835,-0.8803279628541335,-0.6529531708234412,1.0288712533258781,1.0021684688782675
REP_00224,11,H,-5.417619620380397,0.22899316897615993,-0.5939171770148555,1.100341851513299,1.0000002353760158
REP_00224,12,H,-4.931469550940509,0.36082256658620726,1.12206320635355,1.1002349173790276,1.0000002329847537
REP_00224,13,H,-5.299730551724644,-1.2443474647329822,0.41780612498291353,1.0978496471082488,1.0000001679299637
REP_00224,14,H,-2.8298658378457358,-0.9342502052089252,0.6213499159662844,1.1018551634681082,1.000000159571282
REP_00224,15,H,-3.3087450385207178,-1.0482357562114561,-1.096648815318262,1.1027270022932047,1.000000173651829
REP_00224,16,H,-2.728566795937349,1.5484065405764322,0.4594545871182042,1.102269347228705,1.0000001750476168
REP_00224,17,H,-3.345754150845092,1.4858121396334076,-1.2156184634915421,1.0997713279697903,1.0000001372080183
REP_00224,18,H,-1.3065685471790593,0.19418344422244013,-1.909039698376334,1.1025382166772382,1.0000001483760812
REP_00224,19,H,-0.9523235339522892,1.841658768317069,-1.3069857760189396,1.100849412277175,1.0000001257128377
REP_00224,20,H,-0.5534242963468277,-0.7978692141250358,0.23603667641831874,1.1012150329557806,1.0000001100357254
REP_00224,21,H,-0.43182272988718307,0.8270526718664655,0.9823208970632377,1.1022650135886964,1.0000001220965278
REP_00224,22,H,1.3635672659947722,1.4354612362826182,-0.7004984461800188,1.120433098033044,1.0
REP_00224,23,H,0.7602836120681498,-0.2281492087853673,-2.2631200247868906,1.0229395865175275,1.0
REP_00224,24,H,1.919786641246808,-1.1316883618135534,0.9311832653977764,1.1016408571591823,1.0000000762715633
REP_00224,25,H,1.8618882012432378,0.5342295169844624,1.607444415723991,1.1010020589084022,1.000000071478426
REP_00224,26,H,3.699569995682661,1.1696648904296998,-0.09364093547150698,1.122582175928617,1.0
REP_00224,27,H,5.5288645565491645,0.046808083250425424,1.2488302335286263,1.0969489792724456,1.0000001269827123
REP_00224,28,H,4.306045679972947,-1.006800721474459,2.022567241304508,1.10003866218107,1.000000174901953
REP_00224,29,H,4.255494909020125,0.7712997508747279,2.294097729242698,1.1005608168902297,1.0000001309302942
REP_00224,30,H,3.2271260762125444,-0.9236699180602946,-1.2810764322083077,1.0286041656019917,1.000000000000041
REP_00225,0,C,3.689515859613974,2.282053974448073,-0.587237910350747,1.0991551654527472,3.004355385861901
REP_00225,1,C,3.074147711269181,0.9694002310064933,-1.1144190704651278,1.1027119836966257,2.0099564753580266
REP_00225,2,C,1.8496576456222082,0.5543446545246219,-0.26936961959906414,1.1023696087493755,2.0096075344692808
REP_00225,3,C,1.2412789757937945,-0.7593246689449036,-0.806455930098729,1.1014055603050215,2.009617450195705
REP_00225,4,C,0.0947403904747833,-1.2810234109842464,0.08210242499451485,1.101392829143953,2.0099618387538465
REP_00225,5,C,-1.1442786421900462,-0.36481797318118503,0.034508578399127465,1.101010553424421,2.009281907239422
REP_00225,6,C,-2.3034957683495816,-1.0179233372455168,0.8214998419420674,1.128613524314235,1.0776679339097015
REP_00225,7,O,-2.6670458498822462,-2.250812761570974,0.11267820265870797,1.0260377645815533,1.0018409669947432
REP_00225,8,C,-3.521878124925186,-0.043631000963791945,0.90307804797509,1.1221307221511316,2.0574647937669677
REP_00225,9,O,-4.536945485988009,-0.7998649930737713,1.6458803497653658,1.022295675804767,1.0015468431542451
REP_00225,10,H,2.946452494182862,3.0915104202695325,-0.6327828800376285,1.099744207979257,1.0000002386656197
REP_00225,11,H,4.559000294251694,2.557775309370642,-1.1973328982579787,1.0973793262580103,1.0000001726342955
REP_00225,12,H,4.008598567404599,2.154991050978788,0.45754346849895977,1.099784963931762,1.0000002398323227
REP_00225,13,H,2.761916877952959,1.100223667832329,-2.1631757321647935,1.1020405892132767,1.0000001878291571
REP_00225,14,H,3.8276825688308493,0.1659654345030019,-1.0785254775424782,1.1020937637223671,1.000000188793698
REP_00225,15,H,2.1601800503283273,0.41295054362617284,0.7786714155159866,1.1021826205413183,1.0000001858878234
REP_00225,16,H,1.0999875848829979,1.3605154192980693,-0.30054975240660337,1.1013122886333584,1.0000001708895512
REP_00225,17,H,2.0290776479541077,-1.5258896351751168,-0.8424842322756496,1.0997939267647785,1.0000001492765482
REP_00225,18,H,0.8693555045852317,-0.596132533983825,-1.8306393693073777,1.101776073536981,1.000000180992316
REP_00225,19,H,0.44332952094594574,-1.3663460209453022,1.1234617583548057,1.1014643154121058,1.0000001482377434
REP_00225,20,H,-0.20485036136353205,-2.2790647924283256,-0.2703679282269506,1.100034821534602,1.0000001288296543
REP_00225,21,H,-1.4658272144196995,-0.2324231757269577,-1.0096469364160192,1.1005374299156554,1.000000090289907
REP_00225,22,H,-0.925656740786308,0.6198500887146443,0.47411305235001,1.1002812592678202,1.0000000879918989
REP_00225,23,H,-1.9721058355698204,-1.2329513330980502,1.868693340829532,1.1192276581019174,1.0
REP_00225,24,H,-3.544768541442001,-2.4818474309123864,0.5907094450512754,1.0258109038316845,1.0
REP_00225,25,H,-3.8479949726359597,0.2031804177752096,-0.1385165861891779,1.1190118369148185,1.0000001044450924
REP_00225,26,H,-3.2053786440797114,0.8966377749921917,1.4190704069557227,1.1182689474971512,1.0000000970875051
REP_00225,27,H,-5.314726343688203,-0.13734416811312444,1.6745505564657703,1.0221051251528037,1.0
REP_00226,0,C,6.144499409611073,0.0017854717100441423,0.3612537276191408,1.1008451227819074,3.004177766631406
REP_00226,1,C,4.639930322178135,-0.310066984554042,0.1906686841541354,1.1035940374943582,2.0093625787795837
REP_00226,2,C,4.085163035792123,0.3905579522961712,-1.0733609700511122,1.1024835821685273,2.0094023243420183
REP_00226,3,C,2.6115802189114734,0.030070198616850657,-1.3490120295037333,1.103140517848843,2.0107544890569686
REP_00226,4,C,1.6666433910436529,0.5788818125233709,-0.2632076876861212,1.1046201063199033,2.012494848067907
REP_00226,5,C,0.20884000871762837,0.3556564343208252,-0.6901685110448896,1.103806181715137,2.010106170972069
REP_00226,6,C,-0.6916488293970311,0.9145970113006207,0.44953701730557966,1.3294852407360156,2.1809163609760325
REP_00226,7,O,-0.2741341594708549,1.389506040395527,1.5321804360127593,1.2537838161303316,1.0000000000021814
REP_00226,8,N,-2.0740379385748735,0.8821769494230401,0.14098515706865672,1.454575671023352,2.9661079651246314
REP_00226,9,C,-3.0155496362928167,1.3878757295286823,1.1609303929393946,1.1073205254177907,2.034383348388113
REP_00226,10,C,-3.8848258673404197,0.2240293900375198,1.688823052791686,1.0990955118369472,2.0072285834503147
REP_00226,11,C,-4.598754689843058,-0.4690599103796872,0.5019465899736187,1.100743120320249,2.007420506608004
REP_00226,12,C,-3.5907952613169694,-0.9380988227182262,-0.5826539095122888,1.0979388323270765,1.0101158822684086
REP_00226,13,C,-2.6925079292570944,-2.092936651580051,-0.07732575492959003,1.100096086764675,3.0038996365881667
REP_00226,14,C,-2.7303600216318333,0.27003756304218646,-1.034670277077592,1.1018712697780342,2.02734466202758
REP_00226,15,H,6.5285832042363685,-0.4993651070244321,1.2604129294839288,1.0987081434490873,1.000000158023101
REP_00226,16,H,6.705317121920733,-0.35211445689234017,-0.5185111731796034,1.1017023284165648,1.0000002310953715
REP_00226,17,H,6.292566179988522,1.0887613857264549,0.4615916003065467,1.1015934680102573,1.0000002313587721
REP_00226,18,H,4.495561488332743,-1.3998545413045782,0.09533942513587049,1.1034341836900416,1.000000159574611
REP_00226,19,H,4.091648914528309,0.03782770374601239,1.0817071248639436,1.102539235447833,1.0000001462527028
REP_00226,20,H,4.176962912901118,1.4832797356215035,-0.9508703743628517,1.1033911883682794,1.0000001729982144
REP_00226,21,H,4.686134705941009,0.08540603409111602,-1.9431432587760222,1.1003662628027475,1.0000001287593288
REP_00226,22,H,2.3245614170564255,0.46044037810381144,-2.321416357486201,1.1014392888480105,1.000000143936825
REP_00226,23,H,2.501532880407419,-1.066324559786341,-1.4075092708883696,1.1034554210481045,1.000000175112001
REP_00226,24,H,1.8394080953732885,0.07512369842925784,0.7031143457006724,1.1033577056540573,1.0000002311714338
REP_00226,25,H,1.8407817055132574,1.659322402054526,-0.11575905552525832,1.1042722489592585,1.0000002521061593
REP_00226,26,H,-0.006599892411095426,0.8954140330061796,-1.628313091591149,1.1035705206648636,1.000000073852704
REP_00226,27,H,0.004193917533702028,-0.7192375279366003,-0.8270848991971039,1.1027344067615596,1.0000000678340804
REP_00226,28,H,-2.392052027734266,1.8241905521345967,1.9637518340366793,1.106183604241134,1.000000023729825
REP_00226,29,H,-3.643559951330176,2.157286244679591,0.678345421178072,1.104209109631536,1.0000000191678702
REP_00226,30,H,-3.241256840820432,-0.4969389264344857,2.2181482154235885,1.1018899963950533,1.0000000972178378
REP_00226,31,H,-4.62619839117207,0.6334971824089255,2.383524461087603,1.0954027362879453,1.0000000501116002
REP_00226,32,H,-5.163850871552333,-1.3369433018576733,0.870001226296035,1.099099412408887,1.000000085551541
REP_00226,33,H,-5.296755103141105,0.24588644430587564,0.0384960504372519,1.1014260320857878,1.0000001080200966
REP_00226,34,H,-4.1516349922038,-1.2714038425349745,-1.464103187845949,1.096624945116235,1.0
REP_00226,35,H,-3.3266981506911537,-2.902041822317413,0.31229218173298035,1.0993864679317462,1.0000001726495726
REP_00226,36,H,-2.019861589145441,-1.7440934052297845,0.7219989072796986,1.1013921626480128,1.0000002220392779
REP_00226,37,H,-2.0882518562092707,-2.475219313615543,-0.9119244851550008,1.0990088864837715,1.0000001776372631
REP_00226,38,H,-3.374871468203811,1.0481899979301976,-1.4765914784637781,1.1028193772820412,1.0000000434802614
REP_00226,39,H,-1.959679833314426,-0.04638883299447573,-1.749207508148918,1.0975596017103812,1.000000024870831
REP_00227,0,C,-4.991505791560931,1.3805052684341375,-0.05311832740638582,1.0979388387507296,3.0041854159350017
REP_00227,1,C,-4.663186858310607,-0.0931655773408176,-0.37009455971717065,1.0998133244081838,2.009015752824579
REP_00227,2,C,-3.3914479725864553,-0.5885427027658895,0.3494250035715412,1.1002836946324657,2.009502709826019
REP_00227,3,C,-2.1143175935010188,0.10109104210515699,-0.16727157285444255,1.1005343144399162,2.0101458446819493
REP_00227,4,C,-0.8667635565406404,-0.5059279473401276,0.49869961159523346,1.1011207538855583,2.010766986040199
REP_00227,5,C,0.40999869387640264,0.1914907897517236,-0.0004570530010091362,1.1009870519444231,2.0109029557886826
REP_00227,6,C,1.6515905827312112,-0.4113406704916773,0.6773062694322255,1.0989405823863965,2.009875404754318
REP_00227,7,C,2.9318619493268274,0.2676233222046404,0.16894833640730172,1.112614053342559,1.0457504835046916
REP_00227,8,C,4.22376244062411,-0.2508585506977295,0.865992941046077,1.0950950882883597,2.007041886329054
REP_00227,9,C,5.266338355685093,-0.22735317191857218,-0.25848881455826084,1.0951601035237308,2.006948286037811
REP_00227,10,C,4.408182164945606,-0.3315239942096142,-1.5582605515277144,1.3105843868994493,1.9758312592584775
REP_00227,11,O,4.767873466248645,-0.602262092413383,-2.7098108038132747,1.2364242530745686,1.0
REP_00227,12,O,3.0293061868733346,-0.040981311191237546,-1.2738875515681107,1.4565363344088467,1.9886890791479033
REP_00227,13,H,-4.210564490975636,2.046492653603232,-0.4424712727589386,1.0977268814673424,1.0000002461546205
REP_00227,14,H,-5.070988214877363,1.5240819595547657,1.0333076946134425,1.098750791343583,1.0000002464143485
REP_00227,15,H,-5.947548621475842,1.6502587024501234,-0.5180761368539175,1.0968001839604318,1.000000224668554
REP_00227,16,H,-5.504089433224245,-0.7225588534475066,-0.049929827378650815,1.098070370367504,1.0000001448636568
REP_00227,17,H,-4.534517028294286,-0.21306917046721488,-1.4563425964812853,1.1003943165806647,1.000000181663637
REP_00227,18,H,-3.4887233540933016,-0.4085336403780846,1.4306492755686422,1.1004143530119,1.0000001872879194
REP_00227,19,H,-3.2986573077653585,-1.6715551582417458,0.18783319688510203,1.0989258617598314,1.000000162115839
REP_00227,20,H,-2.150996800855909,1.1775509166306335,0.052953277800977104,1.099368119352526,1.000000161428877
REP_00227,21,H,-2.043252731208311,-0.026021096932597142,-1.2579833236451319,1.1003907899350076,1.0000001782817332
REP_00227,22,H,-0.9427945107266489,-0.393850249289579,1.590815555625772,1.1004814452665168,1.000000187914451
REP_00227,23,H,-0.8127546774149171,-1.5803582674781913,0.26740476990429074,1.100370317110725,1.0000001859098275
REP_00227,24,H,0.355248981620439,1.2665096077806584,0.22641964393199926,1.1000618515363236,1.0000001618528886
REP_00227,25,H,0.4992571248458538,0.0720367786749328,-1.090813280155418,1.100505831035787,1.0000001689909415
REP_00227,26,H,1.6045180769426632,-0.26997074518491815,1.7623493403575783,1.0952258961604704,1.0000000671794753
REP_00227,27,H,1.7088711085027495,-1.4885117300269763,0.4547151240660039,1.101419723875617,1.0000001253154092
REP_00227,28,H,2.8455590537176807,1.368211750591368,0.2502918763053962,1.106959732769193,1.0
REP_00227,29,H,4.059221554577381,-1.2779187806067536,1.214821473593435,1.0970905989976392,1.0000000573829895
REP_00227,30,H,4.4917707248484,0.3948084261540051,1.705166112101953,1.0922114755337087,1.0000000343683488
REP_00227,31,H,5.97254250251375,-1.061512065295545,-0.241334940303449,1.093087198629408,1.0000000379640255
REP_00227,32,H,5.806250336158889,0.7251043123070534,-0.3158449739488398,1.0963439022098658,1.000000053438395
REP_00228,0,C,-4.722929013159828,-0.8559141993028566,-0.6822186634324423,1.0966942769620884,3.004521753944598
REP_00228,1,C,-3.24808892941445,-1.1382001834967237,-0.3498235724304216,1.0997416902567572,2.0101653002307884
REP_00228,2,C,-2.498104179818595,0.16179889201172568,-0.007310942996185059,1.0998614534507674,2.010206986153965
REP_00228,3,C,-1.0233789854678181,-0.12245559260514371,0.32408156530167914,1.0993213866832505,2.010032248569752
REP_00228,4,C,-0.27859516534074297,1.1842814277805498,0.650142646450126,1.0988487879714768,2.0098626288024404
REP_00228,5,C,1.1686544757147388,0.9412269867385398,1.1092255648961162,1.0992767841082716,2.010238919409743
REP_00228,6,C,2.055397852451035,0.3805533567802558,-0.014796505846563654,1.0999259286465488,2.011191552946151
REP_00228,7,C,3.5075855825757003,0.2810128465247555,0.46710013441426523,1.0979436998651466,2.010306199382421
REP_00228,8,C,4.391125853993097,-0.30079393609085614,-0.6495335748544128,1.3255068921132367,2.165877777669392
REP_00228,9,O,4.040590163645551,-0.6605477275780575,-1.7894585762208362,1.245683374472457,1.0
REP_00228,10,O,5.72934889504333,-0.3666976237187746,-0.15176760744889758,1.0320682164976127,1.0077285635760949
REP_00228,11,H,-5.238449876985506,-1.7915562502675355,-0.9228109586609006,1.0950216996076412,1.000000194667436
REP_00228,12,H,-4.793277306690708,-0.1789745229087239,-1.5428707449545398,1.0972321062976556,1.0000002581276817
REP_00228,13,H,-5.22047059828946,-0.3852628442356872,0.17504444111307932,1.0972513108605195,1.0000002582058518
REP_00228,14,H,-2.7624971530452673,-1.6193921316398672,-1.2104136961724852,1.0990725570370203,1.0000001901065816
REP_00228,15,H,-3.1884967469480627,-1.8263625371428693,0.5051024899870096,1.0990983968028096,1.0000001905813438
REP_00228,16,H,-2.980933023661124,0.64623318143034,0.8532281670842812,1.0992396900135595,1.0000001982782318
REP_00228,17,H,-2.553482685255883,0.8510443969180783,-0.8617337950751695,1.0991654186293165,1.0000001968650143
REP_00228,18,H,-0.5527807713893658,-0.6193360071501735,-0.5347411114595035,1.0981481081923976,1.0000001639082257
REP_00228,19,H,-0.9680055378757005,-0.800684637329214,1.1873204318949737,1.0992007342745271,1.000000181549732
REP_00228,20,H,-0.8136995714598205,1.7063893240982466,1.4533012117710828,1.097268022527874,1.0000001623096153
