compound_id,canonical_smiles,source_dataset,repellent_active,scaffold_smiles,method,convergence,charge,multiplicity,mmff_energy,homo_ev,lumo_ev,homo_lumo_gap_ev,total_energy_eh,dipole_debye,partial_charge_mean,partial_charge_std,partial_charge_max,partial_charge_min,dft_subset
DEC_00120,c1ccc2c(c1)CCC2,non_repellent,0.0,C1CCC2CCCC2C1,GFN2-xTB,converged,0.0,1.0,22.824543941520137,-10.336736187034548,-5.856032823085566,4.480703363948982,-24.370085386885787,0.28852896951645884,-6.46412747890305e-16,0.03736990448379639,0.040930170689768015,-0.06062121847479104,True
DEC_00121,c1ccc2ocnc2c1,non_repellent,0.0,C1CCC2CCCC2C1,GFN2-xTB,converged,0.0,1.0,18.66089557488735,-11.019511730956985,-7.286327352017485,3.7331843789395,-24.52239108922344,0.6468155688105526,-9.189078069888572e-16,0.11417675524233664,0.18186670434004878,-0.2562137141717353,False
DEC_00122,Cc1ccc(Cl)c(Cl)c1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,26.679732882560696,-10.754349377698334,-6.834141670253099,3.9202077074452353,-27.150202214766722,1.28002581304113,3.4046839421838136e-16,0.08203444684750022,0.08736426535415637,-0.15262480996656386,True
DEC_00124,CC(C)(O)[C@@H]1OC1(C)C,non_repellent,0.0,C1CC1,GFN2-xTB,converged,0.0,1.0,18.903030382411973,-10.89835490706277,-3.1649687765825076,7.733386130480262,-30.245817244589567,0.9354503348747697,9.355439128702746e-16,0.15624868379455503,0.3048445446556082,-0.45478707724590894,False
DEC_00126,CCCC1OCCCO1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,-19.010709147451706,-11.120913019987578,0.15432625135308126,11.27523927134066,-30.272732624949278,0.7531976994094084,-5.1287476681053427e-17,0.12221116319272439,0.24942884197937154,-0.3325336499651979,False
DEC_00129,Cc1cccc(C=O)c1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,32.99039311531697,-10.831892714252213,-7.932821034874846,2.899071679377367,-25.240877009733463,1.6720306193801173,-6.86542326257174e-16,0.10600426394579282,0.20037395672749564,-0.34367812600339065,False
DEC_00130,C#CC1(O)CCCCC1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,3.444065128739144,-10.864342166467749,-4.458273784078159,6.40606838238959,-27.257235306538174,0.650469038315573,-1.7297671231883018e-16,0.13018418699007273,0.2848966959024478,-0.4475541909771751,False
DEC_00133,N#CCc1ccccc1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,33.08371699941919,-11.071695151546646,-6.5289391837770605,4.542755967769585,-23.56186092718851,1.4983746919383558,-4.98732999343332e-16,0.0752152509010735,0.114078287028617,-0.2320752045463681,False
DEC_00135,CN1CCCCCC1=O,non_repellent,0.0,CC1CCCCCC1,GFN2-xTB,converged,0.0,1.0,-10.612107514201275,-10.297370853554701,-5.556393535959765,4.740977317594936,-28.635755229109844,1.8207394512419162,4.481894653387351e-16,0.12207586590836432,0.26130636483520425,-0.4484363199630593,False
DEC_00137,C=C(C)[C@@H]1CC=C(C)CC1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,23.66255117391047,-10.04848039058113,-5.326263539081091,4.722216851500039,-29.54085850028145,0.22306295535164622,-3.2692865508793673e-17,0.050467057332272684,0.04186465020793094,-0.10756362960089906,False
DEC_00138,Cc1ccc(C(C)C)cc1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,25.132774399474915,-10.323814985421972,-5.885590458250559,4.438224527171413,-28.54916470270378,0.05199993069157987,8.153200337090993e-17,0.046805384269766125,0.04506742297040949,-0.10539097216418186,False
DEC_00139,COC1OCCOC1OC,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,75.53149492285286,-10.996352833442778,-1.2499657848158623,9.746387048626916,-35.22286766539239,0.022093719062523245,-2.040665616285444e-16,0.16126660285962988,0.2294122449172239,-0.3275296196383411,False
DEC_00144,CC(=O)OC1CCCCC1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,-7.229338040422401,-11.221178279904358,-6.372373348990936,4.848804930913421,-32.44019040513779,0.9870724475836624,-5.782411586589357e-16,0.1385465134606477,0.35732986369463393,-0.4116603702760265,False
DEC_00147,CCCC1(C)OCCCO1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,-10.45070266847811,-10.714295505125415,0.12208868681222483,10.83638419193764,-33.43846631837151,0.7524938870391862,-4.408866434328747e-16,0.12008080266901994,0.2679691312521725,-0.3340725471970905,False
DEC_00151,CC(=O)Cc1ccccc1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,31.622377109034968,-10.675222854706542,-7.076429160411978,3.5987936942945637,-28.409971882334965,1.295401983827722,-2.997602166487923e-16,0.11183449470978057,0.24048102785261072,-0.3659360674376063,False
DEC_00153,C=CCOc1ccccc1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,28.49364280799651,-10.252020251967712,-6.1083371698018585,4.143683082165854,-28.38096923182375,0.553587485325298,6.002143226879753e-17,0.08406168465692335,0.14447062994784432,-0.2785721532574069,True
DEC_00155,CC(=O)c1ccc(Cl)cc1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,34.13119182019656,-10.921120701536614,-7.966216650002942,2.9549040515336715,-29.296965839725914,1.109060303381029,-3.3020971578005574e-16,0.12779703424104222,0.2306469021135343,-0.36830140830671065,False
DEC_00156,CCOc1ccccc1Br,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,30.388713220920177,-10.504393697695564,-6.761213261797045,3.743180435898519,-29.857651795321985,1.8382587972181168,3.9880379700351017e-16,0.09263326383638379,0.1407564900057781,-0.26154590978839276,False
DEC_00158,BrCCOc1ccccc1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,25.85476518107091,-10.616562414534792,-6.382409604604133,4.234152809930659,-29.851834338828553,1.146202406817277,-5.83597497812829e-16,0.0956248572345783,0.14509643151744606,-0.289882474244867,False
DEC_00160,CC(=O)OCc1ccco1,non_repellent,0.0,C1CCCC1,GFN2-xTB,converged,0.0,1.0,-7.578679081556611,-10.738860472547026,-6.597919090007777,4.140941382539249,-31.25889318739631,1.0055963958391865,-4.271274691960672e-16,0.16357812314154188,0.356811761441151,-0.4051469395463209,False
DEC_00166,COC(=O)CCC(=O)OC,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-34.159356638915,-11.396659152653854,-6.543848827664818,4.8528103249890355,-34.22722198359083,0.5986319873316547,-2.3592239273284576e-16,0.1982163507553929,0.35613437008078386,-0.40293341104830144,False
DEC_00174,C=CCOC(=O)C(C)(C)C,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,3.6114111411834493,-11.082269715587652,-6.466675311367269,4.615594404220382,-32.383987772892745,0.8571453163752335,-1.6422048905913775e-16,0.13472884201261248,0.34632307470964036,-0.4084054600983146,False
DEC_00177,C=C(OCC)C(=C)OCC,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,4.084375805620246,-9.887184697421844,-6.257843784054528,3.629340913367316,-32.34796865186996,4.0373834920495865e-06,7.690607410163844e-16,0.11122340377944002,0.13180098137308424,-0.2828936140142271,False
DEC_00186,CCOC(=O)CCC(C)=O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-22.124227523944565,-10.840589707262655,-6.927358500037709,3.913231207224946,-33.310177806041565,1.024465992553984,5.727741513407058e-16,0.17413403196297245,0.3555961301721191,-0.412027334366195,False
DEC_00188,CC=CCOC(=O)[C@H](C)O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,24.054418026491984,-11.058009616243003,-6.8809195461699675,4.177090070073036,-33.281130032610974,1.5224135640780978,1.6905668784064883e-16,0.17901334910544153,0.33452155659709576,-0.43799391232797047,False
DEC_00189,C=C(C)COC(=O)OCC,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-31.570595468295878,-11.007018740611937,-6.117739787400096,4.889278953211841,-33.30644330171958,0.4919022760150134,-5.204170427930421e-16,0.17124165825989077,0.47050650819884543,-0.44734064374324345,False
DEC_00190,C=CCOC(=O)CCOC,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-8.1915442986356,-10.97845895280333,-6.649978194780193,4.328480758023137,-33.26815871194437,0.3196401814052531,6.979896458793953e-16,0.15549507892455264,0.3490318673303676,-0.4082163805555802,False
DEC_00191,C=CCOC(=O)CC(C)=O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-20.082438318137413,-11.100904036441294,-7.2551635067219955,3.845740529719299,-32.24453692599694,1.671732959803139,7.844419558367121e-16,0.18003880698967714,0.35953962088574337,-0.4009029170915968,False
DEC_00192,CCOC(=O)CC(=O)CC,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-24.456080972880113,-10.983840969971022,-7.174862890997307,3.8089780789737144,-33.30543076369331,1.7017257853812118,8.862859940899688e-17,0.17067705892108154,0.35912947583449084,-0.4021721305503466,False
DEC_00195,CC(=O)CC(=O)OCCCl,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-16.67862628630744,-11.215734989414393,-7.36677288873757,3.8489621006768235,-34.179966835430335,1.0651724701183645,-2.0451476769410777e-17,0.18933320424308916,0.3627073895721529,-0.4021438582276672,False
DEC_00201,c1ccc2c(c1)CCCC2,non_repellent,0.0,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,20.49724711875342,-10.357208830667302,-5.892314451709892,4.46489437895741,-27.53925164447576,0.31614178119869907,-4.3967355009303077e-16,0.03683220605643845,0.039566887020902976,-0.058020695338317586,False
DEC_00202,C1CCC2CCCCC2C1,non_repellent,0.0,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,6.260608414895994,-10.828886566646446,1.4732319577081643,12.30211852435461,-30.64076114440438,7.127441352602608e-07,-2.884597322910005e-16,0.03685030333257263,0.029915543827215344,-0.05675326314343964,False
DEC_00203,c1ccc2c(c1)OCCO2,non_repellent,0.0,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,41.49229871021853,-10.222553210553935,-6.09836342119764,4.124189789356294,-29.338128476215083,0.5254582587790037,-4.001428817919835e-16,0.11174494712947812,0.1160277471083281,-0.2819551333678125,True
DEC_00204,Brc1cccc2ccccc12,non_repellent,0.0,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,37.55178324164715,-10.438041860085516,-7.7093515765260685,2.7286902835594473,-29.05198177493378,1.3948059523746068,9.899488636240978e-16,0.054769864041868066,0.07240900581269114,-0.16982833397824149,False
DEC_00205,CC(C)[C@]12CC(=O)[C@@H](C)[C@H]1C2,non_repellent,0.0,CC1CC2CC2C1,GFN2-xTB,converged,0.0,1.0,47.42112620930702,-10.6300412447402,-6.899015200058455,3.7310260446817454,-33.63201612864494,1.2894167715625735,-4.787836793695988e-16,0.09929163781311265,0.23336298814405038,-0.36595887330309124,False
DEC_00207,CC12CCC(C1)C(C)(C)C2O,non_repellent,0.0,C1CC2CCC1C2,GFN2-xTB,converged,0.0,1.0,52.55168556606002,-10.742162167813925,0.1817015533961762,10.9238637212101,-34.68691992321766,0.6442772348513363,9.188052617587502e-17,0.1100940865272394,0.28469914203105195,-0.4424650282641614,False
DEC_00208,CC1(C)O[C@]2(C)CC[C@H]1CC2,non_repellent,0.0,C1CC2CCC1CC2,GFN2-xTB,converged,0.0,1.0,38.381935115976425,-10.162518007104524,-0.19069219410607463,9.97182581299845,-34.69571981238385,0.5780014024727376,4.522244647718849e-17,0.08949988263732145,0.14676328006442724,-0.3391326740253013,False
DEC_00209,Cc1ccc2c(c1)C[C@H](C)O2,non_repellent,0.0,C1CCC2CCCC2C1,GFN2-xTB,converged,0.0,1.0,28.11738440515602,-9.910653806687087,-5.962990185525457,3.94766362116163,-31.607896867789357,0.705194557124161,4.670177288368865e-16,0.08767944760973086,0.13461752272984245,-0.294950386294219,False
DEC_00210,Cc1cc2cccc(C)c2o1,non_repellent,0.0,C1CCC2CCCC2C1,GFN2-xTB,converged,0.0,1.0,19.609312361807913,-9.972148527893792,-6.4261440088209305,3.546004519072861,-30.584944132095703,0.3992044379044661,-2.9738116731030977e-16,0.0799764481238157,0.12208593487531769,-0.22246503751964997,False
DEC_00211,c1ccc(-n2cccc2)cc1,non_repellent,0.0,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,36.54603438970472,-9.94131696748035,-6.559691326696605,3.3816256407837457,-28.90567469827061,0.6042852541950541,-1.231653667943533e-16,0.03731816892232455,0.062470710708628044,-0.059998408961957295,False
DEC_00214,CCC(=O)O[C@@H](C)C(=O)OC,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-1.6898394941168977,-11.326765706310754,-6.9321718577586955,4.394593848552058,-37.39251653745867,1.0143300229019645,-2.045465246456131e-16,0.18456734398829655,0.3553413240410148,-0.40331785037419693,True
DEC_00223,CCCC(=O)OCCC(C)C,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-7.889495713844708,-11.218226681857098,-6.3776928838604094,4.840533797996689,-36.60778185212766,0.9405870684230813,6.661338147750939e-16,0.12583686797915764,0.3497470487843208,-0.4072513983627374,False
DEC_00224,CCCC(=O)OC(C)(C)CC,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,0.6560248000025055,-10.91984903750879,-6.22073291373249,4.6991161237763,-36.612771584901665,0.8588114510435488,-6.922144849656418e-16,0.13120772287068422,0.3578112810657583,-0.4123043186315557,False
DEC_00225,C=CC(=O)O[C@@H](C)CC(=C)C,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,17.46755898214293,-10.578637160575905,-7.607144296379755,2.9714928641961498,-34.49790343871284,0.8110723305796236,-8.965050923848139e-17,0.13694644429235314,0.3543518663942112,-0.4139210083045728,False
DEC_00230,OCCCCCCCCCO,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,1.2064639390430187,-11.073983252368372,0.5896313983116115,11.663614650679984,-37.599413219174615,1.1031751380181003,7.699933880464795e-16,0.14166030756937048,0.285300444114058,-0.44709780139847005,False
DEC_00231,CCCC(=O)OC[C@H](C)CCl,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-11.238171069256431,-11.2788497104102,-6.568448820449992,4.710400889960208,-37.485689017606155,0.8613595095420091,2.8235960578207107e-16,0.13728945205484056,0.3503571736970541,-0.40792598608101993,False
DEC_00232,CCCCOC(=O)C(Cl)(Cl)Cl,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,58.52419977533722,-12.042864820582423,-8.180948376180185,3.8619164444022385,-39.21905878243895,1.3175271458091222,7.840950111415169e-17,0.14128054959512729,0.3447970608410661,-0.34620747326061385,False
DEC_00234,CCCCCCCCCCO,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-1.936176979922364,-10.990922808741601,0.9648655772189701,11.955788385960572,-36.70710121769795,0.7676877734082519,-7.401486830834377e-17,0.10199428003863494,0.28569336430803566,-0.4443672847155717,False
DEC_00240,CCOC(=O)[C@@H](C)C(=O)CC,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-20.892143429709712,-10.861583730706963,-7.1156374355782,3.745946295128763,-36.46981894629936,1.7921687858797732,1.8596235662471373e-17,0.1581565657440091,0.3549807140533297,-0.40361105265364194,False
DEC_00242,CCCCCOC(=O)[C@H](C)O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,22.73528940397231,-11.23591948696667,-6.8976226125820235,4.338296874384647,-37.50053867855966,1.355968295080585,-2.878355989768924e-17,0.16231809951160184,0.3340874813655318,-0.43829158012110353,False
DEC_00243,CC(C)CCOC(=O)[C@H](C)O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,28.14544429045243,-11.219265204253576,-6.885920780345729,4.333344423907847,-37.50181398871066,1.409529632566856,-2.6521994477156517e-16,0.16375774236875454,0.3346902961408199,-0.43835328365727844,False
DEC_00246,CC=CCOC(=O)CC(C)=O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-21.977961909945805,-11.020723213342997,-7.209835540227008,3.810887673115989,-35.41592506072689,1.9257761413633654,-3.7017490522148563e-16,0.16918726724223107,0.35935714601363594,-0.40211355061783893,False
